"project_key","branch","issue_key","rule","type","severity","status","resolution","message","component","file_path","line","effort","debt","author","assignee","tags","clean_code_attribute","security_impact","reliability_impact","maintainability_impact","creation_date","update_date","close_date"
"Tawuniya-CRM","DEV","3b27c979-a9c3-477b-b1b7-4c19f66aa4f6","external_roslyn:CS0436","CODE_SMELL","MAJOR","OPEN",,"The type 'GenerateApprovalLetterURLResponse' in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs' conflicts with the imported type 'GenerateApprovalLetterURLResponse' in 'Tawuniya.Crm.Common, Version=2.3.0.0, Culture=neutral, PublicKeyToken=965c2950293f9ee9'. Using the type defined in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs'.","Tawuniya-CRM:Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","3670","0min","0min","mzishan@tawuniya.com","mohammad-zishan74063","","CONVENTIONAL","","","MEDIUM","2026-01-06T15:33:22+0300","2026-07-07T11:57:50+0300",
"Tawuniya-CRM","DEV","44a4ebac-d77a-4db2-aa4b-e1687a897117","external_roslyn:CS0436","CODE_SMELL","MAJOR","OPEN",,"The type 'GenerateApprovalLetterURLRequest' in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs' conflicts with the imported type 'GenerateApprovalLetterURLRequest' in 'Tawuniya.Crm.Common, Version=2.3.0.0, Culture=neutral, PublicKeyToken=965c2950293f9ee9'. Using the type defined in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs'.","Tawuniya-CRM:Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","3660","0min","0min","mzishan@tawuniya.com","mohammad-zishan74063","","CONVENTIONAL","","","MEDIUM","2026-01-06T15:33:22+0300","2026-07-07T11:57:50+0300",
"Tawuniya-CRM","DEV","5ceffd03-00d7-4558-8a09-ae99027cbd78","external_roslyn:CS0162","CODE_SMELL","MAJOR","OPEN",,"Unreachable code detected","Tawuniya-CRM:Common/Tawuniya.Crm.Business/Actions/GetGeneralClaimDocumnet.cs","Common/Tawuniya.Crm.Business/Actions/GetGeneralClaimDocumnet.cs","48","0min","0min","msaadeldin@tawuniya.com","mohammed-saadeldin56286","","CONVENTIONAL","","","MEDIUM","2026-01-12T16:03:38+0300","2026-07-07T11:57:50+0300",
"Tawuniya-CRM","DEV","a2925781-4f6e-4bd4-8ea1-3cda33ac5ff8","external_roslyn:CS0436","CODE_SMELL","MAJOR","OPEN",,"The type 'IAIntegrationResolvedComplaintCaseInput' in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs' conflicts with the imported type 'IAIntegrationResolvedComplaintCaseInput' in 'Tawuniya.Crm.Common, Version=2.3.0.0, Culture=neutral, PublicKeyToken=965c2950293f9ee9'. Using the type defined in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs'.","Tawuniya-CRM:Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","1347","0min","0min","snadeem@tawuniya.com","shabbu-nadeem74047","","CONVENTIONAL","","","MEDIUM","2026-01-18T10:40:11+0300","2026-07-07T11:57:50+0300",
"Tawuniya-CRM","DEV","a351dac9-b941-444d-8a1b-e4eceab28c47","external_roslyn:CS0168","CODE_SMELL","MAJOR","OPEN",,"The variable 'ex' is declared but never used","Tawuniya-CRM:Common/Tawuniya.Crm.Business/IAIntegrationFeedbackResolvedComplaintCase.cs","Common/Tawuniya.Crm.Business/IAIntegrationFeedbackResolvedComplaintCase.cs","707","0min","0min","snadeem@tawuniya.com","shabbu-nadeem74047","","CONVENTIONAL","","","MEDIUM","2026-01-18T10:40:11+0300","2026-07-07T11:57:50+0300",
"Tawuniya-CRM","DEV","3f723269-b956-4e3e-aaa3-acfb6a767b23","external_roslyn:CS0436","CODE_SMELL","MAJOR","OPEN",,"The type 'IAIntegrationCreateComplaintCaseInput' in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs' conflicts with the imported type 'IAIntegrationCreateComplaintCaseInput' in 'Tawuniya.Crm.Common, Version=2.3.0.0, Culture=neutral, PublicKeyToken=965c2950293f9ee9'. Using the type defined in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs'.","Tawuniya-CRM:Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","1216","0min","0min","snadeem@tawuniya.com","shabbu-nadeem74047","","CONVENTIONAL","","","MEDIUM","2026-01-18T10:40:11+0300","2026-07-07T11:57:50+0300",
"Tawuniya-CRM","DEV","33abd980-6b34-479e-9c88-d96200202054","external_roslyn:CS0168","CODE_SMELL","MAJOR","OPEN",,"The variable 'ex' is declared but never used","Tawuniya-CRM:Common/Tawuniya.Crm.Business/IAIntegrationUpdateComplaintCase.cs","Common/Tawuniya.Crm.Business/IAIntegrationUpdateComplaintCase.cs","704","0min","0min","snadeem@tawuniya.com","shabbu-nadeem74047","","CONVENTIONAL","","","MEDIUM","2026-01-18T10:40:11+0300","2026-07-07T11:57:50+0300",
"Tawuniya-CRM","DEV","6b924f99-1cda-46f8-b732-cdcc6901ec4f","external_roslyn:CS0168","CODE_SMELL","MAJOR","OPEN",,"The variable 'ex' is declared but never used","Tawuniya-CRM:Common/Tawuniya.Crm.Business/IAIntegrationFeedbackReactivatedComplaintCase.cs","Common/Tawuniya.Crm.Business/IAIntegrationFeedbackReactivatedComplaintCase.cs","744","0min","0min","snadeem@tawuniya.com","shabbu-nadeem74047","","CONVENTIONAL","","","MEDIUM","2026-01-18T10:40:11+0300","2026-07-07T11:57:50+0300",
"Tawuniya-CRM","DEV","dda2f81d-2b3e-4f39-b590-69fa9436d374","external_roslyn:CS0168","CODE_SMELL","MAJOR","OPEN",,"The variable 'ex' is declared but never used","Tawuniya-CRM:Common/Tawuniya.Crm.Business/IAIntegrationCreateComplaintCase.cs","Common/Tawuniya.Crm.Business/IAIntegrationCreateComplaintCase.cs","481","0min","0min","snadeem@tawuniya.com","shabbu-nadeem74047","","CONVENTIONAL","","","MEDIUM","2026-01-18T10:40:11+0300","2026-07-07T11:57:50+0300",
"Tawuniya-CRM","DEV","6fc251a2-50a0-4b9c-9372-05b259f0c556","external_roslyn:CS0436","CODE_SMELL","MAJOR","OPEN",,"The type 'IAIntegrationFeedbackComplaintCaseInput' in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs' conflicts with the imported type 'IAIntegrationFeedbackComplaintCaseInput' in 'Tawuniya.Crm.Common, Version=2.3.0.0, Culture=neutral, PublicKeyToken=965c2950293f9ee9'. Using the type defined in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs'.","Tawuniya-CRM:Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","1310","0min","0min","snadeem@tawuniya.com","shabbu-nadeem74047","","CONVENTIONAL","","","MEDIUM","2026-01-18T10:40:11+0300","2026-07-07T11:57:50+0300",
"Tawuniya-CRM","DEV","5b20bc48-285e-4a44-a2ce-408dbe8f515c","external_roslyn:CS0168","CODE_SMELL","MAJOR","OPEN",,"The variable 'ex' is declared but never used","Tawuniya-CRM:Common/Tawuniya.Crm.Business/IAIntegrationResolvedComplaintCase.cs","Common/Tawuniya.Crm.Business/IAIntegrationResolvedComplaintCase.cs","687","0min","0min","snadeem@tawuniya.com","shabbu-nadeem74047","","CONVENTIONAL","","","MEDIUM","2026-01-18T10:40:11+0300","2026-07-07T11:57:50+0300",
"Tawuniya-CRM","DEV","1b294f64-1477-42eb-9e6a-8a07a5cdb009","external_roslyn:CS0436","CODE_SMELL","MAJOR","OPEN",,"The type 'IAIntegrationUpdateComplaintCaseInput' in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs' conflicts with the imported type 'IAIntegrationUpdateComplaintCaseInput' in 'Tawuniya.Crm.Common, Version=2.3.0.0, Culture=neutral, PublicKeyToken=965c2950293f9ee9'. Using the type defined in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs'.","Tawuniya-CRM:Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","1262","0min","0min","snadeem@tawuniya.com","shabbu-nadeem74047","","CONVENTIONAL","","","MEDIUM","2026-01-18T10:40:11+0300","2026-07-07T11:57:50+0300",
"Tawuniya-CRM","DEV","9dbdb19d-e5cd-49bc-ad50-3922f8effa67","external_roslyn:CS0436","CODE_SMELL","MAJOR","OPEN",,"The type 'IllustrationCover' in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs' conflicts with the imported type 'IllustrationCover' in 'Tawuniya.Crm.Common, Version=2.3.0.0, Culture=neutral, PublicKeyToken=965c2950293f9ee9'. Using the type defined in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs'.","Tawuniya-CRM:Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","3771","0min","0min","melshaer@tawuninya.com",,"","CONVENTIONAL","","","MEDIUM","2026-01-18T11:58:07+0300","2026-07-07T11:57:50+0300",
"Tawuniya-CRM","DEV","396a5ac8-89a0-4608-b332-107915d096ef","external_roslyn:CS0436","CODE_SMELL","MAJOR","OPEN",,"The type 'PaymentItem' in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs' conflicts with the imported type 'PaymentItem' in 'Tawuniya.Crm.Common, Version=2.3.0.0, Culture=neutral, PublicKeyToken=965c2950293f9ee9'. Using the type defined in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs'.","Tawuniya-CRM:Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","3702","0min","0min","melshaer@tawuninya.com",,"","CONVENTIONAL","","","MEDIUM","2026-01-18T11:58:07+0300","2026-07-07T11:57:50+0300",
"Tawuniya-CRM","DEV","c8449b03-4301-4374-81d6-da2e643c070e","external_roslyn:CS0436","CODE_SMELL","MAJOR","OPEN",,"The type 'IllustrationData' in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs' conflicts with the imported type 'IllustrationData' in 'Tawuniya.Crm.Common, Version=2.3.0.0, Culture=neutral, PublicKeyToken=965c2950293f9ee9'. Using the type defined in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs'.","Tawuniya-CRM:Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","3772","0min","0min","melshaer@tawuninya.com",,"","CONVENTIONAL","","","MEDIUM","2026-01-18T11:58:07+0300","2026-07-07T11:57:50+0300",
"Tawuniya-CRM","DEV","b8144068-7c54-4b3b-80c2-7990f8922bbf","external_roslyn:CS0436","CODE_SMELL","MAJOR","OPEN",,"The type 'getBillingData_response' in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs' conflicts with the imported type 'getBillingData_response' in 'Tawuniya.Crm.Common, Version=2.3.0.0, Culture=neutral, PublicKeyToken=965c2950293f9ee9'. Using the type defined in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs'.","Tawuniya-CRM:Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","3696","0min","0min","melshaer@tawuninya.com",,"","CONVENTIONAL","","","MEDIUM","2026-01-18T11:58:07+0300","2026-07-07T11:57:50+0300",
"Tawuniya-CRM","DEV","015d1a2c-1bd2-4ecf-86b5-31854f807f18","external_roslyn:CS0436","CODE_SMELL","MAJOR","OPEN",,"The type 'PaymentCycle' in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs' conflicts with the imported type 'PaymentCycle' in 'Tawuniya.Crm.Common, Version=2.3.0.0, Culture=neutral, PublicKeyToken=965c2950293f9ee9'. Using the type defined in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs'.","Tawuniya-CRM:Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","3715","0min","0min","melshaer@tawuninya.com",,"","CONVENTIONAL","","","MEDIUM","2026-01-18T11:58:07+0300","2026-07-07T11:57:50+0300",
"Tawuniya-CRM","DEV","13e646d2-4128-4994-84f7-56ff399ee526","external_roslyn:CS0436","CODE_SMELL","MAJOR","OPEN",,"The type 'getBillingData_request' in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs' conflicts with the imported type 'getBillingData_request' in 'Tawuniya.Crm.Common, Version=2.3.0.0, Culture=neutral, PublicKeyToken=965c2950293f9ee9'. Using the type defined in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs'.","Tawuniya-CRM:Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","3687","0min","0min","melshaer@tawuninya.com",,"","CONVENTIONAL","","","MEDIUM","2026-01-18T11:58:07+0300","2026-07-07T11:57:50+0300",
"Tawuniya-CRM","DEV","420d4dfb-c793-4535-8c80-e030280f60c3","external_roslyn:CS0436","CODE_SMELL","MAJOR","OPEN",,"The type 'getIllustrationData_request' in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs' conflicts with the imported type 'getIllustrationData_request' in 'Tawuniya.Crm.Common, Version=2.3.0.0, Culture=neutral, PublicKeyToken=965c2950293f9ee9'. Using the type defined in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs'.","Tawuniya-CRM:Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","3739","0min","0min","melshaer@tawuninya.com",,"","CONVENTIONAL","","","MEDIUM","2026-01-18T11:58:07+0300","2026-07-07T11:57:50+0300",
"Tawuniya-CRM","DEV","67e57bb7-f89f-4e22-aac6-085d7bd4b5e7","external_roslyn:CS0436","CODE_SMELL","MAJOR","OPEN",,"The type 'getIllustrationData_response' in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs' conflicts with the imported type 'getIllustrationData_response' in 'Tawuniya.Crm.Common, Version=2.3.0.0, Culture=neutral, PublicKeyToken=965c2950293f9ee9'. Using the type defined in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs'.","Tawuniya-CRM:Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","3748","0min","0min","melshaer@tawuninya.com",,"","CONVENTIONAL","","","MEDIUM","2026-01-18T11:58:07+0300","2026-07-07T11:57:50+0300",
"Tawuniya-CRM","DEV","8aea0956-e088-4a61-8094-470869a06f3c","external_roslyn:CS0168","CODE_SMELL","MAJOR","OPEN",,"The variable 'ex' is declared but never used","Tawuniya-CRM:Common/Tawuniya.Crm.Business/GetIllustrationInformation.cs","Common/Tawuniya.Crm.Business/GetIllustrationInformation.cs","104","0min","0min","melshaer@tawuninya.com",,"","CONVENTIONAL","","","MEDIUM","2026-01-18T12:02:13+0300","2026-07-07T11:57:50+0300",
"Tawuniya-CRM","DEV","407c072a-c124-4f5e-9eb2-e14e7557e31f","external_roslyn:CS0168","CODE_SMELL","MAJOR","OPEN",,"The variable 'ex' is declared but never used","Tawuniya-CRM:Common/Tawuniya.Crm.Business/GetBillingInformation.cs","Common/Tawuniya.Crm.Business/GetBillingInformation.cs","105","0min","0min","melshaer@tawuninya.com",,"","CONVENTIONAL","","","MEDIUM","2026-01-18T12:02:13+0300","2026-07-07T11:57:50+0300",
"Tawuniya-CRM","DEV","a8ba7ed0-739c-4ec6-9ef5-b14f07f871f5","external_roslyn:CS0436","CODE_SMELL","MAJOR","OPEN",,"The type 'MedLimitsList' in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs' conflicts with the imported type 'MedLimitsList' in 'Tawuniya.Crm.Common, Version=2.3.0.0, Culture=neutral, PublicKeyToken=965c2950293f9ee9'. Using the type defined in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs'.","Tawuniya-CRM:Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","3861","0min","0min","mzishan@tawuniya.com","mohammad-zishan74063","","CONVENTIONAL","","","MEDIUM","2026-01-22T13:28:13+0300","2026-07-07T11:57:50+0300",
"Tawuniya-CRM","DEV","5deabd69-d6dd-40d7-a81d-0dc14ffb7269","external_roslyn:CS0436","CODE_SMELL","MAJOR","OPEN",,"The type 'CoveredPersonLimitsBenefitsRequest' in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs' conflicts with the imported type 'CoveredPersonLimitsBenefitsRequest' in 'Tawuniya.Crm.Common, Version=2.3.0.0, Culture=neutral, PublicKeyToken=965c2950293f9ee9'. Using the type defined in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs'.","Tawuniya-CRM:Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","3840","0min","0min","mzishan@tawuniya.com","mohammad-zishan74063","","CONVENTIONAL","","","MEDIUM","2026-01-22T13:28:13+0300","2026-07-07T11:57:50+0300",
"Tawuniya-CRM","DEV","bab7847f-2ee3-44fe-b770-17d277852fc6","external_roslyn:CS0436","CODE_SMELL","MAJOR","OPEN",,"The type 'CoveredPersonLimitsBenefitsResponse' in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs' conflicts with the imported type 'CoveredPersonLimitsBenefitsResponse' in 'Tawuniya.Crm.Common, Version=2.3.0.0, Culture=neutral, PublicKeyToken=965c2950293f9ee9'. Using the type defined in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs'.","Tawuniya-CRM:Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","3854","0min","0min","mzishan@tawuniya.com","mohammad-zishan74063","","CONVENTIONAL","","","MEDIUM","2026-01-22T13:28:13+0300","2026-07-07T11:57:50+0300",
"Tawuniya-CRM","DEV","61acf2ee-8c35-4ed5-b6b3-32c5459f5377","external_roslyn:CS0436","CODE_SMELL","MAJOR","OPEN",,"The type 'Getapprovalstatusrequest' in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs' conflicts with the imported type 'Getapprovalstatusrequest' in 'Tawuniya.Crm.Common, Version=2.3.0.0, Culture=neutral, PublicKeyToken=965c2950293f9ee9'. Using the type defined in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs'.","Tawuniya-CRM:Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","3883","0min","0min","mmakkar@tawuniya.com","minoura-wageeh-makkar71737","","CONVENTIONAL","","","MEDIUM","2026-02-01T12:49:10+0300","2026-07-07T11:57:50+0300",
"Tawuniya-CRM","DEV","09cd6a4b-bd63-497f-9be5-34c5c66545f1","external_roslyn:CS0436","CODE_SMELL","MAJOR","OPEN",,"The type 'Getapprovalstatusresponse' in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs' conflicts with the imported type 'Getapprovalstatusresponse' in 'Tawuniya.Crm.Common, Version=2.3.0.0, Culture=neutral, PublicKeyToken=965c2950293f9ee9'. Using the type defined in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs'.","Tawuniya-CRM:Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","3896","0min","0min","mmakkar@tawuniya.com","minoura-wageeh-makkar71737","","CONVENTIONAL","","","MEDIUM","2026-02-01T12:49:10+0300","2026-07-07T11:57:50+0300",
"Tawuniya-CRM","DEV","f7b0a234-e538-446d-a8d9-8b948556f117","external_roslyn:CS0436","CODE_SMELL","MAJOR","OPEN",,"The type 'Medical' in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs' conflicts with the imported type 'Medical' in 'Tawuniya.Crm.Common, Version=2.3.0.0, Culture=neutral, PublicKeyToken=965c2950293f9ee9'. Using the type defined in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs'.","Tawuniya-CRM:Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","3901","0min","0min","mmakkar@tawuniya.com","minoura-wageeh-makkar71737","","CONVENTIONAL","","","MEDIUM","2026-02-01T12:49:10+0300","2026-07-07T11:57:50+0300",
